WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
15/9-14,483.97200085,423244.53125,6461862.5,-458.9684448,NORDLAND GP.,,19.156299591,,1.4783375263,1.568939209,2.1240038872,81.238540649,,0.5832057595,42.42011261,173.22570801,35.655029297,,156.60250854,,,-0.54788053,0.1306107789,,,
15/9-14,484.12400085,423244.53125,6461862.5,-459.1204224,NORDLAND GP.,,19.15086174,,1.4946405888,1.5660537481,2.1360418797,82.651519775,,0.576734364,64.423278809,173.03419495,37.018955231,,156.59486389,,,-0.542331219,0.1306107789,,,
15/9-14,484.27600085,423244.53125,6461862.5,-459.2724304,NORDLAND GP.,,19.140600204,,1.4926663637,1.5650905371,2.1462144852,81.863090515,,0.5364041328,63.93106842,173.5168457,37.93995285,,156.58717346,,,-0.536542416,0.1306107789,,,
15/9-14,484.42800085,423244.53125,6461862.5,-459.4244385,NORDLAND GP.,,19.145956039,,1.4886502028,1.5608154535,2.1719915867,80.302909851,,0.5105272532,47.233230591,173.54205322,37.09835434,,156.57954407,,,-0.51782614,0.1306107789,,,
15/9-14,484.58000085,423244.53125,6461862.5,-459.576416,NORDLAND GP.,,19.140424728,,1.4727547169,1.5477423668,2.1836605072,80.678779602,,0.5030798912,36.797008514,173.25074768,36.066524506,,156.57194519,,,-0.505990505,0.1306107789,,,
15/9-14,484.73200085,423244.53125,6461862.5,-459.7284241,NORDLAND GP.,,19.109399796,,1.4790978432,1.5308607817,2.1887805462,79.247650146,,0.499022305,36.712722778,172.74339294,36.780261993,,156.56428528,,,-0.502313554,0.1306107789,,,
15/9-14,484.88400085,423244.53125,6461862.5,-459.8804321,NORDLAND GP.,,19.114597321,,1.4547359943,1.51366961,2.1790351868,79.083129883,,0.5019640923,42.45841217,172.23527527,37.685653687,,156.55661011,,,-0.511430919,0.1306107789,,,
15/9-14,485.03600085,423244.53125,6461862.5,-460.0324402,NORDLAND GP.,,19.125,,1.4346325397,1.4948437214,2.1686108112,81.301467896,,0.5151543617,55.336200714,172.00062561,37.798309326,,141.05050659,,,-0.522632182,0.1306107789,,,
15/9-14,485.18800085,423244.53125,6461862.5,-460.1844177,NORDLAND GP.,,19.130117416,,1.4108966589,1.4824647903,2.1602270603,84.778015137,,0.5153775811,75.235488892,172.89344788,37.547821045,,116.2546463,,,-0.521784782,0.1306107789,,,
15/9-14,485.34000085,423244.53125,6461862.5,-460.3364258,NORDLAND GP.,,19.140600204,,1.3856105804,1.4753414392,2.1535122395,85.604545593,,0.5132841468,82.329399109,173.41671753,37.838005066,,116.10888672,,,-0.51409471,0.1306107789,,,
15/9-14,485.49200085,423244.53125,6461862.5,-460.4884338,NORDLAND GP.,,19.140600204,,1.3693962097,1.4668945074,2.1684923172,82.357215881,,0.5283803344,38.870376587,173.68209839,36.445316315,,115.96313477,,,-0.498636872,0.1306107789,,,
15/9-14,485.64400085,423244.53125,6461862.5,-460.6404419,NORDLAND GP.,,19.135602951,,1.3793170452,1.4625797272,2.180198431,79.257324219,,0.5683786273,28.486261368,174.01794434,35.162399292,,115.81735992,,,-0.493319482,0.1306107789,,,
15/9-14,485.79600085,423244.53125,6461862.5,-460.7924194,NORDLAND GP.,,19.129955292,,1.3961906433,1.4622176886,2.1817834377,79.94707489,,0.6150870323,29.169763565,173.35395813,35.420116425,,115.67156982,,,-0.506717741,0.1306107789,,,
15/9-14,485.94800085,423244.53125,6461862.5,-460.9444275,NORDLAND GP.,,19.13076973,,1.4140601158,1.4638136625,2.1732013226,83.214866638,,0.5984125733,35.988994598,173.02481079,35.54454422,,115.52579498,,,-0.523316324,0.1306107789,,,
15/9-14,486.10000085,423244.53125,6461862.5,-461.096405,NORDLAND GP.,,19.099617004,,1.4338009357,1.4703943729,2.1682434082,84.726486206,,0.5624793768,35.937770844,173.35725403,35.67572403,,145.71760559,,,-0.532106161,0.1306107789,,,
15/9-14,486.25200085,423244.53125,6461862.5,-461.2484131,NORDLAND GP.,,19.078100204,,1.4528256655,1.485024333,2.1595802307,81.616928101,,0.521686554,31.197130203,173.22343445,35.775501251,,154.56425476,,,-0.525346041,0.1306107789,,,
15/9-14,486.40400085,423244.53125,6461862.5,-461.4003906,NORDLAND GP.,,19.087717056,,1.4600089788,1.4974963665,2.1527926922,77.504898071,,0.5115909576,32.984523773,172.66333008,36.283607483,,154.26400757,,,-0.509298205,0.1306107789,,,
15/9-14,486.55600085,423244.53125,6461862.5,-461.5523987,NORDLAND GP.,,19.118902206,,1.4651269913,1.5046969652,2.1334729195,77.850891113,,0.5397371054,49.109149933,172.24667358,36.764591217,,153.96389771,,,-0.500500023,0.1306107789,,,
15/9-14,486.70800085,423244.53125,6461862.5,-461.7044067,NORDLAND GP.,,19.140600204,,1.4858381748,1.5091018677,2.143134594,79.824378967,,0.5650149584,76.92780304,171.89080811,37.119026184,,153.66371155,,,-0.499322534,0.1306107789,,,
15/9-14,486.86000085,423244.53125,6461862.5,-461.8564148,NORDLAND GP.,,19.131263733,,1.4911322594,1.5115356445,2.1884961128,81.052032471,,0.6114487648,58.535621643,171.99090576,37.258079529,,153.36360168,,,-0.521139383,0.1306107789,,,
15/9-14,487.01200085,423244.53125,6461862.5,-462.0083923,NORDLAND GP.,,19.109399796,,1.4728250504,1.517647028,2.196010828,79.8852005,,0.6132594347,43.678634644,172.70620728,37.438102722,,147.14169312,,,-0.581803918,0.1306107789,,,
15/9-14,487.16400085,423244.53125,6461862.5,-462.1604004,NORDLAND GP.,,19.104810715,,1.4501168728,1.5250885487,2.2581312656,81.779418945,,0.5793574452,34.672798157,172.98410034,36.079319,,119.58685303,,,-0.596988976,0.1306107789,,,
15/9-14,487.31600085,423244.53125,6461862.5,-462.3124084,NORDLAND GP.,,19.125659943,,1.4313262701,1.5332821608,2.1869814396,82.145744324,,0.5541590452,45.752799988,173.26686096,35.474029541,,119.57919312,,,-0.591734767,0.1306107789,,,
15/9-14,487.46800085,423244.53125,6461862.5,-462.464386,NORDLAND GP.,,19.221153259,,1.4317210913,1.5386487246,2.2019846439,81.146080017,,0.5564132929,54.530708313,173.28213501,35.822380066,,119.57157898,,,-0.535826445,0.1306107789,,,
15/9-14,487.62000085,423244.53125,6461862.5,-462.616394,NORDLAND GP.,,19.265600204,,1.4513367414,1.5414022207,2.1400482655,77.454772949,,0.5456162095,59.044086456,173.05282593,35.697711945,,119.56394196,,,-0.539143741,0.1306107789,,,
15/9-14,487.77200085,423244.53125,6461862.5,-462.7684021,NORDLAND GP.,,19.265600204,,1.4713567495,1.5485007763,2.1478614807,76.438461304,,0.5754019022,52.388328552,172.55819702,36.010135651,,119.55628204,,,-0.548410356,0.1306107789,,,
15/9-14,487.92400085,423244.53125,6461862.5,-462.9204102,NORDLAND GP.,,19.265600204,,1.4899471998,1.563076973,2.1525387764,76.844726563,,0.5483444333,55.976764679,172.092453,34.610733032,,122.89453888,,,-0.566883326,0.1306107789,,,
15/9-14,488.07600085,423244.53125,6461862.5,-463.0723877,NORDLAND GP.,,19.265600204,,1.4963402748,1.5819975138,2.1652729511,77.748344421,,0.5798293352,44.388401031,171.84780884,35.727626801,,132.94287109,,,-0.566534042,0.1306107789,,,
15/9-14,488.22800085,423244.53125,6461862.5,-463.2243958,NORDLAND GP.,,19.261299133,,1.5202805996,1.6003530025,2.1592755318,75.243560791,,0.5612400174,37.412158966,170.98954773,38.429512024,,132.93525696,,,-0.574762404,0.1306107789,,,
15/9-14,488.38000085,423244.53125,6461862.5,-463.3764038,NORDLAND GP.,,19.245738983,,1.5405254364,1.6189415455,2.1599698067,75.130775452,,0.5644094348,49.432479858,170.45599365,37.884933472,,132.92764282,,,-0.574949086,0.1306107789,,,
15/9-14,488.53200085,423244.53125,6461862.5,-463.5284119,NORDLAND GP.,,19.217496872,,1.5539157391,1.6310095787,2.1484854221,75.447723389,,0.5475352407,116.4514389,170.70820618,37.433258057,,132.91998291,,,-0.584244728,0.1306107789,,,
15/9-14,488.68400085,423244.53125,6461862.5,-463.6803894,NORDLAND GP.,,19.171899796,,1.554397583,1.6382800341,2.1254894733,76.013343811,,0.5546751022,175.80065918,170.86483765,37.779415131,,132.91230774,,,-0.592790484,0.1306107789,,,
15/9-14,488.83600085,423244.53125,6461862.5,-463.8323975,NORDLAND GP.,,19.171899796,,1.5617650747,1.6438992023,2.1034319401,76.098518372,,0.5847333074,92.286338806,170.83512878,35.927009583,,132.90475464,,,-0.598963678,0.1306107789,,,
15/9-14,488.98800085,423244.53125,6461862.5,-463.9844055,NORDLAND GP.,,19.171899796,,1.5627624989,1.6475000381,2.097700119,75.731170654,,0.6128678322,51.958557129,170.72483826,34.679000854,,141.84115601,,,-0.594890177,0.1306107789,,,
15/9-14,489.14000085,423244.53125,6461862.5,-464.1364136,NORDLAND GP.,,19.171899796,,1.5632401705,1.6482536793,2.0992074013,78.101356506,,0.6088047624,54.075862885,171.09161377,34.923999786,,142.94085693,,,-0.587386489,0.1306107789,,,
15/9-14,489.29200085,423244.53125,6461862.5,-464.2883911,NORDLAND GP.,,19.171899796,,1.5612388849,1.6521501541,2.1034998894,77.371315002,,0.625403583,54.203796387,171.71894836,34.540416718,,142.9332428,,,-0.581488848,0.1306107789,,,
15/9-14,489.44400085,423244.53125,6461862.5,-464.4403992,NORDLAND GP.,,19.171899796,,1.5474116802,1.6577093601,2.1040093899,76.426902771,,0.6143283844,41.061637878,172.02410889,34.918449402,,142.92558289,,,-0.570558548,0.1306107789,,,
15/9-14,489.59600085,423244.53125,6461862.5,-464.5924072,NORDLAND GP.,,19.167966843,,1.5129117966,1.6584689617,2.1079449654,75.206848145,,0.5940268636,43.183319092,172.40539551,35.697422028,,142.91792297,,,-0.558832884,0.1306107789,,,
15/9-14,489.74800085,423244.53125,6461862.5,-464.7443848,NORDLAND GP.,,19.160190582,,1.5058335066,1.6548285484,2.1108355522,75.939002991,,0.5624120235,40.526290894,171.44294739,36.339237213,,142.91035461,,,-0.543973863,0.1306107789,,,
15/9-14,489.90000085,423244.53125,6461862.5,-464.8963928,NORDLAND GP.,,19.168050766,,1.5415745974,1.6477352381,2.0938262939,73.646125793,,0.5463143587,44.985534668,169.87545776,36.782791138,,142.84703064,,,-0.544437706,0.1306107789,,,
15/9-14,490.05200085,423244.53125,6461862.5,-465.0484009,NORDLAND GP.,,19.156299591,,1.5845561028,1.6400882006,2.0748484135,71.474937439,,0.5289406776,42.818443298,168.89041138,36.589046478,,134.89126587,,,-0.545429766,0.1306107789,,,
15/9-14,490.20400085,423244.53125,6461862.5,-465.2004089,NORDLAND GP.,,19.156299591,,1.5687909126,1.6432420015,2.0498747826,69.200637817,,0.4842167497,51.767627716,168.58114624,36.391902924,,132.83592224,,,-0.559966505,0.1306107789,,,
15/9-14,490.35600085,423244.53125,6461862.5,-465.3523865,NORDLAND GP.,,19.156299591,,1.545730114,1.6509808302,2.0437958241,70.961860657,,0.4746690392,60.405662537,168.78253174,35.830413818,,132.82835388,,,-0.568451464,0.1306107789,,,
15/9-14,490.50800085,423244.53125,6461862.5,-465.5043945,NORDLAND GP.,,19.156299591,,1.5284795761,1.6619648933,2.0587024689,72.766792297,,0.4697118998,57.1849823,168.82565308,35.394058228,,132.82067871,,,-0.568562448,0.1306107789,,,
15/9-14,490.66000085,423244.53125,6461862.5,-465.6564026,NORDLAND GP.,,19.156299591,,1.5397564173,1.6722786427,2.0785672665,78.157791138,,0.5408515334,69.905654907,168.99188232,35.43919754,,132.81300354,,,-0.556721389,0.1306107789,,,
15/9-14,490.81200085,423244.53125,6461862.5,-465.8083801,NORDLAND GP.,,19.152673721,,1.5610064268,1.6772389412,2.0764963627,81.822189331,,0.6400411725,42.592159271,169.25942993,35.503112793,,131.28311157,,,-0.551876605,0.1306107789,,,
15/9-14,490.96400085,423244.53125,6461862.5,-465.9603577,NORDLAND GP.,,19.14418602,,1.5835756063,1.679156661,2.0645000935,81.191917419,,0.6681140661,33.634197235,168.93824768,35.958362579,,121.0711441,,,-0.549681127,0.1306107789,,,
15/9-14,491.11600085,423244.53125,6461862.5,-466.1123657,NORDLAND GP.,,19.152755737,,1.5855816603,1.6802484989,2.0614075661,78.419303894,,0.6237751842,25.291193008,168.19671631,36.62808609,,121.06346893,,,-0.547999382,0.1306107789,,,
15/9-14,491.26800085,423244.53125,6461862.5,-466.2643738,NORDLAND GP.,,19.140600204,,1.572682023,1.6765122414,2.0503535271,78.609329224,,0.540859282,33.944591522,167.94770813,36.331367493,,121.05580139,,,-0.556494772,0.1306107789,,,
15/9-14,491.42000085,423244.5,6461862.5,-466.4163818,NORDLAND GP.,,19.140600204,,1.5697602034,1.6665397882,2.0496602058,77.167282104,,0.5467075109,47.523769379,167.05633545,36.450778961,,121.0482254,,,-0.56208086,0.1306107789,,,
15/9-14,491.57200085,423244.5,6461862.5,-466.5683594,NORDLAND GP.,,19.140600204,,1.5744824409,1.6565002203,2.0599350929,75.54019928,,0.52921772,64.928398132,166.29025269,37.220443726,,121.04056549,,,-0.562827289,0.1306107789,,,
15/9-14,491.72400085,423244.5,6461862.5,-466.7203674,NORDLAND GP.,,19.140600204,,1.5532981157,1.6497757435,2.0892798901,71.274719238,,0.5351527929,51.454807281,167.02928162,37.145149231,,121.03289032,,,-0.551993728,0.1306107789,,,
15/9-14,491.87600085,423244.5,6461862.5,-466.8723755,NORDLAND GP.,,19.123994827,,1.5132369995,1.6481165886,2.1044914722,73.174209595,,0.5398006439,41.027759552,168.21722412,36.391918182,,121.0253067,,,-0.552508652,0.1306107789,,,
15/9-14,492.02800085,423244.5,6461862.5,-467.0243835,NORDLAND GP.,,19.016582489,,1.4700571299,1.650190115,2.1152000427,73.164367676,,0.5723615289,38.468799591,170.07643127,35.736999512,,115.90239716,,,-0.554151535,0.1306107789,,,
15/9-14,492.18000085,423244.5,6461862.5,-467.1763611,NORDLAND GP.,,18.834075928,,1.4489927292,1.6463727951,2.1180405617,73.001487732,,0.5743075609,35.245075226,171.5771637,35.4348526,,110.12088013,,,-0.558044493,0.1306107789,,,
15/9-14,492.33200085,423244.5,6461862.5,-467.3283691,NORDLAND GP.,,18.77129364,,1.4590158463,1.6307849884,2.1456975937,71.825302124,,0.5483004451,21.197683334,171.18869019,35.141815186,,110.11334991,,,-0.514395475,0.1306107789,,,
15/9-14,492.48400085,423244.5,6461862.5,-467.4803467,NORDLAND GP.,,18.687690735,,1.5071264505,1.612450242,2.240925312,72.115104675,,0.5582447648,13.454730988,170.36817932,35.517913818,,110.10566711,,,-0.38067013,0.1306107789,,,
15/9-14,492.63600085,423244.5,6461862.5,-467.6323242,NORDLAND GP.,,18.693891525,,1.5291450024,1.6025577784,2.3913455009,72.613548279,,0.5508672595,8.9930324554,169.98448181,36.309207916,,110.09803772,,,-0.199055433,0.1306107789,,,
15/9-14,492.78800085,423244.5,6461862.5,-467.7843323,NORDLAND GP.,,18.434955597,,1.5078209639,1.6114007235,2.5441098213,70.603317261,,0.5629757643,7.5461330414,170.73962402,36.146938324,,110.09043884,,,-0.044985488,0.1306107789,,,
15/9-14,492.94000085,423244.5,6461862.5,-467.9363403,NORDLAND GP.,,18.278682709,,1.4517300129,1.6350241899,2.6691663265,68.924552917,,0.5279303789,7.2252583504,172.79202271,36.101737976,,133.49880981,,,0.0812357962,0.1306107789,,,
15/9-14,493.09200085,423244.5,6461862.5,-468.0883484,NORDLAND GP.,,18.1641922,,1.4319142103,1.6483999491,2.7808485031,65.727485657,,0.548052907,7.6766381264,173.7936554,36.888465881,,167.40486145,,,0.2078058124,0.1306107789,,,
15/9-14,493.24400085,423244.5,6461862.5,-468.2403259,NORDLAND GP.,,18.0,,1.4377241135,1.6460002661,2.8243625164,66.628456116,,0.5479420424,7.9616827965,173.50619507,36.780612946,,167.76315308,,,0.2749486566,0.1306107789,,,
15/9-14,493.39600085,423244.5,6461862.5,-468.392334,NORDLAND GP.,,18.0,,1.4940949678,1.6327912807,2.8465359211,67.00428772,,0.5562640429,8.2485466003,171.93669128,36.450042725,,168.42590332,,,0.3053883612,0.1306107789,,,
15/9-14,493.54800085,423244.5,6461862.5,-468.544342,NORDLAND GP.,,18.0,,1.4931660891,1.6202838421,2.8693504333,69.968261719,,0.5302146673,8.5019979477,171.03742981,35.27841568,,169.10684204,,,0.3192080855,0.1306107789,,,
15/9-14,493.70000085,423244.5,6461862.5,-468.6963196,NORDLAND GP.,,18.002826691,,1.4651426077,1.6244511604,2.8789000511,70.778999329,,0.5133826733,9.830245018,172.13105774,34.594436646,,162.11808777,,,0.3181841075,0.1306107789,,,
15/9-14,493.85200085,423244.5,6461862.5,-468.8482971,NORDLAND GP.,,18.021186829,,1.4337687492,1.6427414417,2.8768117428,69.660903931,,0.5417410135,10.583734512,173.14877319,35.517780304,,147.16822815,,,0.3124371171,0.1306107789,,,
15/9-14,494.00400085,423244.5,6461862.5,-469.0003052,NORDLAND GP.,,18.05238533,,1.433870554,1.6599605083,2.8641052246,67.801513672,,0.5255857706,10.435186386,173.45539856,35.653007507,,147.72216797,,,0.2950196266,0.1306107789,,,
15/9-14,494.15600085,423244.5,6461862.5,-469.1523132,NORDLAND GP.,,18.080818176,,1.4757522345,1.6744065285,2.848249197,67.782470703,,0.5205914974,10.446019173,172.04119873,35.642814636,,147.7144928,,,0.272225976,0.1306107789,,,
15/9-14,494.30800085,423244.5,6461862.5,-469.3043213,NORDLAND GP.,,18.107120514,,1.4947760105,1.6824356318,2.831464529,68.097396851,,0.4798309207,10.966792107,170.95353699,36.684806824,,147.70680237,,,0.2346797884,0.1306107789,,,
15/9-14,494.46000085,423244.5,6461862.5,-469.4562988,NORDLAND GP.,,18.182403564,,1.4982753992,1.6876596212,2.7661077976,68.75945282,,0.4851576984,14.087815285,171.15983582,37.493476868,,147.69921875,,,0.1523373872,0.1306107789,,,
15/9-14,494.61200085,423244.5,6461862.5,-469.6083069,NORDLAND GP.,,18.26023674,,1.5266419649,1.6935489178,2.6765465736,68.259864807,,0.5546261072,15.829143524,171.8600769,37.492881775,,147.69158936,,,0.0474698469,0.1306107789,,,
15/9-14,494.76400085,423244.5,6461862.5,-469.7603149,NORDLAND GP.,,18.431287766,,1.5431464911,1.693518877,2.5847389698,69.408241272,,0.5854060054,18.579181671,172.51667786,37.497932434,,147.68392944,,,-0.062220931,0.1306107789,,,
15/9-14,494.91600085,423244.5,6461862.5,-469.912323,NORDLAND GP.,,18.680624008,,1.540618062,1.6894999743,2.4767391682,73.647628784,,0.601113379,19.451667786,172.13209534,37.065830231,,126.32422638,,,-0.185882747,0.1306107789,,,
15/9-14,495.06800085,423244.5,6461862.5,-470.0643005,NORDLAND GP.,,18.905368805,,1.5174173117,1.6897990704,2.3455200195,74.553199768,,0.5727943182,25.486818314,172.6240387,37.035816193,,119.18965912,,,-0.337343246,0.1306107789,,,
15/9-14,495.22000085,423244.5,6461862.5,-470.2162781,NORDLAND GP.,,19.015836716,,1.4817625284,1.6904867887,2.2287151814,72.474563599,,0.5519688725,44.946495056,175.20497131,36.45835495,,119.18196869,,,-0.464575559,0.1306107789,,,
15/9-14,495.37200085,423244.5,6461862.5,-470.3682861,NORDLAND GP.,,19.192247391,,1.461306572,1.6858043671,2.1606440544,67.160293579,,0.5873506069,64.277572632,176.80291748,35.83442688,,119.17430878,,,-0.537082136,0.1306107789,,,
15/9-14,495.52400085,423244.5,6461862.5,-470.5202637,NORDLAND GP.,,19.218715668,,1.4565331936,1.6882333755,2.1261303425,69.329978943,,0.5661138296,91.253005981,176.71376038,36.897598267,,119.16675568,,,-0.564568281,0.1306107789,,,
15/9-14,495.67600085,423244.5,6461862.5,-470.6722717,NORDLAND GP.,,19.218799591,,1.4503611326,1.6915326118,2.0993206501,73.249816895,,0.6338000298,60.162998199,176.89059448,36.782447815,,119.15908813,,,-0.581573665,0.1306107789,,,
15/9-14,495.82800085,423244.5,6461862.5,-470.8242798,NORDLAND GP.,,19.216533661,,1.4643148184,1.6852296591,2.0999522209,76.378761292,,0.6408447623,54.772060394,177.45085144,36.7265625,,119.15140533,,,-0.575577617,0.1306107789,,,
15/9-14,495.98000085,423244.5,6461862.5,-470.9762878,NORDLAND GP.,,19.205324173,,1.4825201035,1.6757729053,2.1058180332,73.605773926,,0.6760249734,43.571922302,178.27052307,36.159294128,,119.14373016,,,-0.55621624,0.1306107789,,,
15/9-14,496.13200085,423244.5,6461862.5,-471.1282654,NORDLAND GP.,,19.216615677,,1.5426813364,1.6621950865,2.0542566776,74.564163208,,0.6313889623,50.521339417,179.16635132,36.020305634,,119.13616943,,,-0.565205336,0.1306107789,,,
15/9-14,496.28400085,423244.5,6461862.5,-471.2802734,NORDLAND GP.,,19.200971603,,1.542098999,1.6504000425,2.0113446712,74.460281372,,0.5955987573,32.682235718,179.78161621,37.054424286,,119.12848663,,,-0.564463735,0.1306107789,,,
15/9-14,496.43600085,423244.46875,6461862.5,-471.4322815,NORDLAND GP.,,19.1875,,1.5003435612,1.6515771151,1.9828350544,75.736053467,,0.5630174279,34.091411591,180.75917053,36.8515625,,119.12081146,,,-0.568242669,0.1306107789,,,
15/9-14,496.58800085,423244.46875,6461862.5,-471.584259,NORDLAND GP.,,19.1875,,1.4226909876,1.6576639414,1.9729493856,73.042236328,,0.5961176753,28.349210739,182.084198,36.242477417,,111.08563995,,,-0.574028194,0.1306107789,,,
15/9-14,496.74000085,423244.46875,6461862.5,-471.7362366,NORDLAND GP.,,19.1875,,1.3971334696,1.6457378864,1.9751015902,74.369567871,,0.5934314132,37.797042847,182.7046814,34.996681213,,88.951347351,,,-0.577267587,0.1306107789,,,
15/9-14,496.89200085,423244.46875,6461862.5,-471.8882446,NORDLAND GP.,,19.1875,,1.4093085527,1.6319483519,1.9856424332,73.117614746,,0.6570205688,31.404006958,182.10543823,34.708938599,,88.943664551,,,-0.58136344,0.1306107789,,,
