WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
34/3-3 A,2236.4579755,485125.40625,6851554.0,-2218.426025,SHETLAND GP.,Jorsalfare Fm.,12.232509613,,0.9969208241,0.910926342,,104.69052124,,,,121.96379089,,17.5,42.224643707,,,-0.021942548,,,18.08455658,
34/3-3 A,2236.6099755,485125.40625,6851554.0,-2218.577881,SHETLAND GP.,Jorsalfare Fm.,12.233092308,,1.0408636332,0.9441112876,,104.29069519,,,,121.99497223,,17.5,42.944057465,,,-0.023419699,,,17.634346008,
34/3-3 A,2236.7619755,485125.40625,6851554.0,-2218.72998,SHETLAND GP.,Jorsalfare Fm.,12.291642189,,1.0861887932,0.9926272631,,97.022277832,,,,122.02614594,,17.5,43.062080383,,,-0.024452452,,,17.184310913,
34/3-3 A,2236.9139755,485125.4375,6851554.0,-2218.88208,SHETLAND GP.,Jorsalfare Fm.,12.376296997,,1.0706782341,0.9841732383,,92.107391357,,,,122.05732727,,17.5,42.959499359,,,-0.027410273,,,16.734745026,
34/3-3 A,2237.0659755,485125.4375,6851554.0,-2219.033936,SHETLAND GP.,Jorsalfare Fm.,12.350024223,,1.0428173542,0.9538783431,,91.087944031,,,,122.08850861,,17.5,43.01127243,,,-0.022862738,,,15.871220589,
34/3-3 A,2237.2179755,485125.4375,6851554.0,-2219.185791,SHETLAND GP.,Jorsalfare Fm.,12.235468864,,1.0386792421,0.9383255243,,89.488830566,,,,122.11968994,,17.5,43.166103363,,,-0.014367373,,,14.644779205,
34/3-3 A,2237.3699755,485125.4375,6851554.0,-2219.337646,SHETLAND GP.,Jorsalfare Fm.,12.199828148,,1.058262825,0.957006216,,87.426010132,,,,122.15087128,,17.5,43.052265167,,,-0.012981143,,,13.364453316,
34/3-3 A,2237.5219755,485125.4375,6851554.0,-2219.489746,SHETLAND GP.,Jorsalfare Fm.,12.277087212,,1.102781415,1.0024352074,,86.68283844,,,,122.18205261,,17.5,42.590660095,,,-0.021030784,,,12.085253716,
34/3-3 A,2237.6739755,485125.4375,6851554.0,-2219.641846,SHETLAND GP.,Jorsalfare Fm.,12.367402077,,1.140987277,1.0374965668,,87.770050049,,,,122.21323395,,17.5,41.693439484,,,-0.029361062,,,10.80563736,
34/3-3 A,2237.8259755,485125.4375,6851554.0,-2219.793701,SHETLAND GP.,Jorsalfare Fm.,12.351761818,,1.1429568529,1.0476349592,,89.095916748,,,,122.24441528,,17.5,40.528556824,,,-0.025392674,,,9.5253925323,
34/3-3 A,2237.9779755,485125.4375,6851554.0,-2219.945557,SHETLAND GP.,Jorsalfare Fm.,12.395449638,,1.1399774551,1.0494225025,,87.55506134,,,,122.27558899,,17.5,36.619281769,,,-0.023574902,,,8.537604332,
34/3-3 A,2238.1299755,485125.4375,6851554.0,-2220.097412,SHETLAND GP.,Jorsalfare Fm.,12.466407776,,1.1378256083,1.0413082838,,84.661911011,,,,122.30677032,,17.5,32.123771667,,,-0.027358241,,,8.5113296509,
34/3-3 A,2238.2819755,485125.4375,6851554.0,-2220.249512,SHETLAND GP.,Jorsalfare Fm.,12.521762848,,1.1312712431,1.0310299397,,84.198387146,,,,122.33795166,,17.5,38.679588318,,,-0.027234724,,,9.0383472443,
34/3-3 A,2238.4339755,485125.4375,6851554.0,-2220.401611,SHETLAND GP.,Jorsalfare Fm.,12.354507446,,1.116774559,1.0060756207,,84.768707275,,,,122.369133,,17.5,42.846363068,,,-0.015491099,,,9.5657138824,
34/3-3 A,2238.5859755,485125.4375,6851554.0,-2220.553467,SHETLAND GP.,Jorsalfare Fm.,12.218943596,,1.1161345243,1.0125334263,,84.461647034,,,,122.40031433,,17.5,42.069355011,,,-0.002051525,,,10.093515396,
34/3-3 A,2238.7379755,485125.46875,6851554.0,-2220.705566,SHETLAND GP.,Jorsalfare Fm.,12.205010414,,1.1410950422,1.0515203476,,85.540267944,,,,122.43149567,,17.5,42.368774414,,,-0.001928375,,,10.621078491,
34/3-3 A,2238.8899755,485125.46875,6851554.0,-2220.857422,SHETLAND GP.,Jorsalfare Fm.,12.191040993,,1.1566281319,1.0632783175,,87.733573914,,,,122.462677,,17.5,42.066074371,,,-0.010694015,,,11.14810276,
34/3-3 A,2239.0419755,485125.46875,6851554.0,-2221.009277,SHETLAND GP.,Jorsalfare Fm.,12.169278145,,1.1538193226,1.057587266,,89.458328247,,,,122.49385071,,17.5,50.84979248,,,-0.018702677,,,12.706352234,
34/3-3 A,2239.1939755,485125.46875,6851554.0,-2221.161377,SHETLAND GP.,Jorsalfare Fm.,12.221751213,,1.1652522087,1.0649809837,,92.710418701,,,,122.52503204,,17.5,54.737613678,,,-0.017513188,,,15.48489666,
34/3-3 A,2239.3459755,485125.46875,6851554.0,-2221.313232,SHETLAND GP.,Jorsalfare Fm.,12.230369568,,1.1815248728,1.0739517212,,95.790107727,,,,122.55621338,,17.5,49.620105743,,,-0.010390845,,,18.585266113,
34/3-3 A,2239.4979755,485125.46875,6851554.0,-2221.465332,SHETLAND GP.,Jorsalfare Fm.,12.231543541,,1.1650384665,1.0605692863,,95.060493469,,,,122.58739471,,17.5,46.864372253,,,-0.002435806,,,21.683242798,
34/3-3 A,2239.6499755,485125.46875,6851554.0,-2221.617188,SHETLAND GP.,Jorsalfare Fm.,12.323117256,,1.1376111507,1.0431646109,,92.792503357,,,,122.61857605,,17.5,49.998573303,,,0.0009546479,,,24.781803131,
34/3-3 A,2239.8019755,485125.46875,6851554.0,-2221.769043,SHETLAND GP.,Jorsalfare Fm.,12.389928818,,1.1241922379,1.0321742296,,92.312454224,,,,122.64975739,,17.5,51.637184143,,,-0.001943931,,,27.88202858,
34/3-3 A,2239.9539755,485125.46875,6851554.0,-2221.920898,SHETLAND GP.,Jorsalfare Fm.,12.351222992,,1.1129363775,1.0174597502,,92.867851257,,,,122.68093872,,14.660593987,42.088554382,,,-0.005406182,,,30.83335495,
34/3-3 A,2240.1059755,485125.46875,6851554.0,-2222.072998,SHETLAND GP.,Jorsalfare Fm.,12.269124031,,1.1243448257,1.0291655064,,93.329917908,,,,122.71211243,,12.250000954,35.508224487,,,-0.008858429,,,32.863937378,
34/3-3 A,2240.2579755,485125.46875,6851554.0,-2222.225098,SHETLAND GP.,Jorsalfare Fm.,12.30773735,,1.1546791792,1.0545625687,,92.404342651,,,,122.74329376,,12.250000954,35.899528503,,,-0.005506233,,,34.215778351,
34/3-3 A,2240.4099755,485125.46875,6851554.0,-2222.376953,SHETLAND GP.,Jorsalfare Fm.,12.466238976,,1.1550740004,1.0556571484,,93.394447327,,,,122.7744751,,12.250000954,41.341365814,,,-0.001805195,,,35.568267822,
34/3-3 A,2240.5619755,485125.5,6851554.0,-2222.529053,SHETLAND GP.,Jorsalfare Fm.,12.572870255,,1.1468161345,1.0575289726,,98.437416077,,,,122.80565643,,12.250000954,41.47990799,,,0.001747731,,,36.92193985,
34/3-3 A,2240.7139755,485125.5,6851554.0,-2222.680908,SHETLAND GP.,Jorsalfare Fm.,12.517928123,,1.1762298346,1.0865495205,,101.30498505,,,,122.83683777,,12.250000954,39.020042419,,,0.0012249871,,,38.275150299,
34/3-3 A,2240.8659755,485125.5,6851554.0,-2222.832764,SHETLAND GP.,Jorsalfare Fm.,12.379836082,,1.2229409218,1.1221656799,,98.240356445,,,,122.8680191,,12.250000954,38.132629395,,,-0.000656027,,,39.627006531,
34/3-3 A,2241.0179755,485125.5,6851554.0,-2222.984863,SHETLAND GP.,Jorsalfare Fm.,12.421628952,,1.2455873489,1.1238801479,,93.799179077,,,,122.89920044,,12.250000954,36.263771057,,,0.0054268986,,,39.635845184,
34/3-3 A,2241.1699755,485125.5,6851554.0,-2223.136719,SHETLAND GP.,Jorsalfare Fm.,12.434756279,,1.2139348984,1.0832474232,,91.696029663,,,,122.93038177,,12.250000954,35.435054779,,,0.006598169,,,37.512546539,
34/3-3 A,2241.3219755,485125.5,6851554.0,-2223.288818,SHETLAND GP.,Jorsalfare Fm.,12.349983215,,1.1674050093,1.0438556671,,91.416252136,,,,122.96155548,,12.250000954,34.515007019,,,-0.00029024,,,34.553623199,
34/3-3 A,2241.4739755,485125.5,6851554.0,-2223.440674,SHETLAND GP.,Jorsalfare Fm.,12.268439293,,1.1440683603,1.0335836411,,91.717819214,,,,122.99273682,,12.250000954,35.786445618,,,-0.008096966,,,31.596769333,
34/3-3 A,2241.6259755,485125.5,6851554.0,-2223.592529,SHETLAND GP.,Jorsalfare Fm.,12.204746246,,1.1674973965,1.0531525612,,89.842880249,,,,123.02391815,,12.250000954,35.572189331,,,-0.017274443,,,28.639749527,
34/3-3 A,2241.7779755,485125.5,6851554.0,-2223.744629,SHETLAND GP.,Jorsalfare Fm.,12.209737778,,1.191894412,1.061029911,,86.957084656,,,,123.05509949,,12.250000954,31.822259903,,,-0.023056269,,,25.680883408,
34/3-3 A,2241.9299755,485125.5,6851554.0,-2223.896484,SHETLAND GP.,Jorsalfare Fm.,12.214964867,,1.1602584124,1.0329521894,,86.236274719,,,,123.08628082,,12.250000954,25.805099487,,,-0.019093065,,,22.755628586,
34/3-3 A,2242.0819755,485125.5,6851554.0,-2224.048584,SHETLAND GP.,Jorsalfare Fm.,12.68986702,,1.0872043371,0.9915831685,,86.716438293,,,,123.11746216,,12.250000954,21.345176697,,,-0.002762402,,,20.814258575,
34/3-3 A,2242.2339755,485125.5,6851554.0,-2224.200439,SHETLAND GP.,Jorsalfare Fm.,13.068255424,,1.0005040169,0.9391154647,,87.196548462,,,,123.14864349,,12.250000954,19.994445801,,,0.0083490089,,,19.804134369,
34/3-3 A,2242.3859755,485125.5,6851554.0,-2224.352539,SHETLAND GP.,Jorsalfare Fm.,13.022082329,,0.9538244009,0.9055134058,2.2672696114,88.767822266,,0.4779381156,9.5470352173,123.1798172,,12.250000954,18.743619919,,,0.0102906283,,,18.793676376,
34/3-3 A,2242.5379755,485125.53125,6851554.0,-2224.504395,SHETLAND GP.,Jorsalfare Fm.,13.061466217,,0.9343959093,0.8937116861,2.2642276287,90.028106689,,0.4838315248,9.9199256897,123.21099854,,12.250000954,17.543640137,,,0.0156795643,,,17.782222748,
34/3-3 A,2242.6899755,485125.53125,6851554.0,-2224.65625,SHETLAND GP.,Jorsalfare Fm.,13.02512455,,0.8959697485,0.8616418242,2.2617754936,91.064300537,,0.4814669788,10.690425873,123.98937988,,12.250000954,16.29092598,,,0.0244627949,,,16.771097183,
34/3-3 A,2242.8419755,485125.53125,6851554.0,-2224.80835,SHETLAND GP.,Jorsalfare Fm.,12.961058617,,0.8527845144,0.8208274841,2.2500286102,94.207862854,,0.4763060212,12.005191803,125.44886017,,12.250000954,15.650463104,,,0.0319758914,,,15.760910988,
34/3-3 A,2242.9939755,485125.53125,6851554.0,-2224.960205,SHETLAND GP.,Jorsalfare Fm.,13.015637398,,0.8258509636,0.8024930358,2.2375500202,97.208862305,,0.4726348817,12.153946877,127.08135223,,12.250000954,15.7315588,,,0.0304201189,,,15.578671455,
34/3-3 A,2243.1459755,485125.53125,6851554.0,-2225.112305,SHETLAND GP.,Jorsalfare Fm.,13.080410004,,0.7973901033,0.7841464281,2.2327563763,97.800704956,,0.4599736929,10.550884247,128.26391602,,12.250000954,15.830211639,,,0.0207038131,,,17.182619095,
34/3-3 A,2243.2979755,485125.53125,6851554.0,-2225.264404,SHETLAND GP.,Jorsalfare Fm.,12.842468262,,0.771787405,0.7601356506,2.2419219017,96.624595642,,0.4444145858,8.4283065796,128.72850037,,12.250000954,16.164445877,,,0.0098819071,,,19.758310318,
34/3-3 A,2243.4499755,485125.53125,6851554.0,-2225.41626,SHETLAND GP.,Jorsalfare Fm.,12.577788353,,0.7669090629,0.7604378462,2.2516338825,95.329208374,,0.4382438064,7.0206236839,128.2220459,,12.250000954,17.168371201,,,0.0025009166,,,22.332433701,
34/3-3 A,2243.6019755,485125.53125,6851554.0,-2225.568115,SHETLAND GP.,Jorsalfare Fm.,12.521553993,,0.771156013,0.7704945207,2.2580707073,95.56137085,,0.4505652785,6.4925551414,126.61050415,,12.250000954,18.691951752,,,-0.000679809,,,24.906352997,
34/3-3 A,2243.7539755,485125.53125,6851554.0,-2225.719971,SHETLAND GP.,Jorsalfare Fm.,12.5102911,,0.7717806101,0.7708107829,2.2611157894,96.833206177,,0.4733013213,6.4898414612,125.55940247,,12.250000954,19.413204193,,,-0.000474814,,,27.482114792,
34/3-3 A,2243.9059755,485125.53125,6851554.0,-2225.87207,SHETLAND GP.,Jorsalfare Fm.,12.550457954,,0.7690603733,0.7644832134,2.2580857277,96.209472656,,0.47694242,6.7110881805,125.23826599,,12.250000954,20.693593979,,,-0.000716466,,,30.057786942,
34/3-3 A,2244.0579755,485125.53125,6851554.0,-2226.023926,SHETLAND GP.,Jorsalfare Fm.,12.58168602,,0.7670547962,0.7593426108,2.2505915165,94.161132813,,0.4662540257,7.1894536018,125.2964859,,12.250000954,22.719558716,,,0.0002573677,,,30.345113754,
34/3-3 A,2244.2099755,485125.53125,6851554.0,-2226.176025,SHETLAND GP.,Jorsalfare Fm.,12.668288231,,0.7659134269,0.7585067153,2.238142252,94.740730286,,0.4567762017,7.789337635,125.00315857,,12.250000954,25.062261581,,,0.0013265094,,,27.845375061,
34/3-3 A,2244.3619755,485125.5625,6851554.0,-2226.327881,SHETLAND GP.,Jorsalfare Fm.,12.75961113,,0.7565091252,0.7485592961,2.2322359085,98.892120361,,0.4570556283,8.5216464996,124.18714905,,12.250000954,26.83156395,,,0.0031853935,,,25.092212677,
34/3-3 A,2244.5139755,485125.5625,6851554.0,-2226.479736,SHETLAND GP.,Jorsalfare Fm.,12.760707855,,0.7446065545,0.7351213098,2.2291593552,101.65777588,,0.4634908736,10.004645348,124.1955719,,12.250000954,28.776813507,,,0.0100736059,,,22.33615303,
34/3-3 A,2244.6659755,485125.5625,6851554.0,-2226.631836,SHETLAND GP.,Jorsalfare Fm.,12.91215229,,0.7460371852,0.7371057868,2.2278981209,98.904441833,,0.4773333371,11.814501762,124.84469604,,12.250000954,29.642877579,,,0.0231217388,,,19.580924988,
34/3-3 A,2244.8179755,485125.5625,6851554.0,-2226.783691,SHETLAND GP.,Jorsalfare Fm.,13.165346146,,0.7536023259,0.7475874424,2.2306292057,93.896598816,,0.4936297536,13.154272079,125.68865967,,12.250000954,28.24338913,,,0.0362772048,,,16.828327179,
34/3-3 A,2244.9699755,485125.5625,6851554.0,-2226.935791,SHETLAND GP.,Jorsalfare Fm.,13.194342613,,0.7562775612,0.7486386895,2.23204422,90.402427673,,0.4857655168,13.889080048,126.69340515,,12.250000954,25.504764557,,,0.0393332988,,,14.531630516,
34/3-3 A,2245.1219755,485125.5625,6851554.0,-2227.087891,SHETLAND GP.,Jorsalfare Fm.,13.122239113,,0.7483198047,0.7386444211,2.2575666904,87.207382202,,0.4791584313,14.409629822,126.84049988,,12.250000954,23.14736557,,,0.0429049022,,,13.627556801,
34/3-3 A,2245.2739755,485125.5625,6851554.0,-2227.239746,SHETLAND GP.,Jorsalfare Fm.,13.125197411,,0.755708456,0.7493085861,2.3001289368,83.269081116,,0.481100291,15.007925987,126.33742523,,12.250000954,24.398931503,,,0.0539451241,,,13.749227524,
34/3-3 A,2245.4259755,485125.5625,6851554.0,-2227.391602,SHETLAND GP.,Jorsalfare Fm.,13.128155708,,0.7897060513,0.7866868377,2.3153445721,78.587020874,,0.4962754846,13.796319008,126.74958801,,12.250000954,25.735279083,,,0.0525700711,,,13.870779991,
34/3-3 A,2245.5779755,485125.5625,6851554.0,-2227.543457,SHETLAND GP.,Jorsalfare Fm.,13.109558105,,0.8524467349,0.8480589986,2.2879383564,75.735923767,,0.5058848262,11.10338974,128.32984924,,12.250000954,24.54908371,,,0.034176521,,,13.992306709,
34/3-3 A,2245.7299755,485125.5625,6851554.0,-2227.695557,SHETLAND GP.,Jorsalfare Fm.,12.841421127,,0.894035697,0.8815221786,2.2459967136,78.365898132,,0.4863323569,8.7348937988,130.3059082,,12.250000954,22.363763809,,,0.0127915926,,,14.113931656,
34/3-3 A,2245.8819755,485125.5625,6851554.0,-2227.847656,SHETLAND GP.,Jorsalfare Fm.,12.431204796,,0.8883038163,0.8772539496,2.2387480736,82.94883728,,0.4511042535,7.1451978683,129.93916321,,12.250000954,20.571735382,,,0.0041340184,,,14.235590935,
34/3-3 A,2246.0339755,485125.5625,6851554.0,-2227.999512,SHETLAND GP.,Jorsalfare Fm.,12.456151009,,0.8983435631,0.8990933299,2.2414999008,84.514068604,,0.4201938808,6.5326414108,126.73773193,,12.250000954,18.848237991,,,-0.003878737,,,14.402810097,
34/3-3 A,2246.1859755,485125.59375,6851554.0,-2228.151367,SHETLAND GP.,Jorsalfare Fm.,12.661830902,,0.9290501475,0.9514775276,2.2510106564,82.64251709,,0.4099437296,6.011077404,125.29138184,,12.250000954,18.542469025,,,-0.010765089,,,14.640598297,
34/3-3 A,2246.3379755,485125.59375,6851554.0,-2228.303223,SHETLAND GP.,Jorsalfare Fm.,12.707884789,,0.9778148532,1.0070213079,2.2641451359,78.969360352,,0.4157698154,5.1226534843,125.97241974,,12.250000954,18.160518646,,,-0.006402649,,,14.894311905,
34/3-3 A,2246.4899755,485125.59375,6851554.0,-2228.455322,SHETLAND GP.,Jorsalfare Fm.,12.820394516,,0.941658318,0.9454832077,2.2590110302,77.057327271,,0.430734545,4.5775880814,126.13724518,,12.250000954,16.408140182,,,0.0024634378,,,15.148310661,
34/3-3 A,2246.6419755,485125.59375,6851554.0,-2228.607422,SHETLAND GP.,Jorsalfare Fm.,12.871529579,,0.8766705394,0.8700940013,2.2398688793,80.420188904,,0.4267735183,4.4046320915,126.0880661,,12.250000954,15.675318718,,,0.0062607164,,,15.402238846,
34/3-3 A,2246.7939755,485125.59375,6851554.0,-2228.759277,SHETLAND GP.,Jorsalfare Fm.,12.810420036,,0.8747686744,0.8676890731,2.2322638035,84.841430664,,0.4051460624,4.7631287575,126.43611145,,12.250000954,16.037719727,,,0.0024458184,,,15.655929565,
34/3-3 A,2246.9459755,485125.59375,6851554.0,-2228.911377,SHETLAND GP.,Jorsalfare Fm.,12.764588356,,0.8942931294,0.9019365907,2.2513916492,86.582557678,,0.395693779,5.0811719894,126.00113678,,12.250000954,15.713738441,,,0.0014194163,,,15.803948402,
34/3-3 A,2247.0979755,485125.59375,6851554.0,-2229.063232,SHETLAND GP.,Jorsalfare Fm.,12.605019569,,0.9376863837,0.9617470503,2.2624902725,85.473503113,,0.3995269239,4.8399691582,125.43864441,,12.250000954,15.612647057,,,0.0017079882,,,15.445555687,
34/3-3 A,2247.2499755,485125.59375,6851554.0,-2229.215088,SHETLAND GP.,Jorsalfare Fm.,12.443775177,,0.9556562901,0.9713132977,2.2556219101,82.52053833,,0.4076822102,4.4139785767,125.27542877,,12.250000954,15.949584961,,,0.0014242718,,,14.584984779,
34/3-3 A,2247.4019755,485125.59375,6851554.0,-2229.366943,SHETLAND GP.,Jorsalfare Fm.,12.576851845,,0.9318226576,0.9253514409,2.2425453663,82.326332092,,0.4051484466,4.0212888718,125.62780762,,12.250000954,15.470931053,,,3.80311e-05,,,13.724784851,
34/3-3 A,2247.5539755,485125.59375,6851554.0,-2229.519043,SHETLAND GP.,Jorsalfare Fm.,12.724775314,,0.9057611227,0.892041564,2.2371206284,84.630142212,,0.3913578093,3.9223690033,125.6448822,,12.250000954,14.164055824,,,-0.001668576,,,12.864882469,
34/3-3 A,2247.7059755,485125.59375,6851554.0,-2229.671143,SHETLAND GP.,Jorsalfare Fm.,12.640094757,,0.9388756752,0.9235258102,2.2435171604,85.324737549,,0.4095514715,4.0837221146,125.82221985,,12.250000954,14.782374382,,,-5.63e-06,,,12.004252434,
34/3-3 A,2247.8579755,485125.59375,6851554.0,-2229.822998,SHETLAND GP.,Jorsalfare Fm.,12.450126648,,0.9604154229,0.9523394704,2.2417254448,85.51260376,,0.4265379906,4.3866767883,126.11824036,,12.250000954,16.267057419,,,-0.001934202,,,11.14374733,
34/3-3 A,2248.0099755,485125.625,6851554.0,-2229.974854,SHETLAND GP.,Jorsalfare Fm.,12.473842621,,0.8975089788,0.9170547724,2.2437331676,86.974258423,,0.4151706398,4.4559555054,126.29174042,,12.250000954,16.461622238,,,-0.006298624,,,10.576827049,
34/3-3 A,2248.1619755,485125.625,6851554.0,-2230.126709,SHETLAND GP.,Jorsalfare Fm.,12.466259956,,0.9233977199,0.9425714016,2.2586972713,86.165122986,,0.3990357518,4.522526741,127.63697052,,12.250000954,15.61673069,,,-0.005739816,,,10.592723846,
34/3-3 A,2248.3139755,485125.625,6851554.0,-2230.278809,SHETLAND GP.,Jorsalfare Fm.,12.456065178,,1.0518035889,1.0357067585,2.2622129917,82.376152039,,0.3793747425,4.5661206245,128.28500366,,12.250000954,14.856781006,,,-0.003266218,,,10.829674721,
34/3-3 A,2248.4659755,485125.625,6851554.0,-2230.430908,SHETLAND GP.,Jorsalfare Fm.,12.420406342,,1.0820044279,1.0417779684,2.2634446621,79.087440491,,0.3790107667,4.3793349266,126.75299072,,12.250000954,15.047701836,,,0.0010723764,,,11.066945076,
34/3-3 A,2248.6179755,485125.625,6851554.0,-2230.582764,SHETLAND GP.,Jorsalfare Fm.,12.427868843,,0.9587970972,0.9383931756,2.276901722,78.200263977,,0.3881303668,4.3215055466,126.18750763,,12.250000954,13.949518204,,,0.0015264649,,,11.304176331,
34/3-3 A,2248.7699755,485125.625,6851554.0,-2230.734863,SHETLAND GP.,Jorsalfare Fm.,12.432389259,,0.9575148225,0.9686716795,2.3079879284,75.384246826,,0.3835450709,4.4250564575,126.53634644,,12.250000954,12.347976685,,,0.0017200506,,,11.54117012,
34/3-3 A,2248.9219755,485125.625,6851554.0,-2230.886719,SHETLAND GP.,Jorsalfare Fm.,12.490172386,,1.0438568592,1.0578258038,2.3010940552,72.536781311,,0.3555758595,4.3228859901,127.19308472,,12.250000954,12.217474937,,,0.0014671193,,,11.795397758,
34/3-3 A,2249.0739755,485125.625,6851554.0,-2231.038574,SHETLAND GP.,Jorsalfare Fm.,12.719919205,,0.9917383194,1.0012882948,2.2794997692,75.020095825,,0.3491235971,4.1691441536,126.34341431,,12.250000954,11.867981911,,,0.000763962,,,12.227629662,
34/3-3 A,2249.2259755,485125.625,6851554.0,-2231.190674,SHETLAND GP.,Jorsalfare Fm.,12.727194786,,0.9295933247,0.9508174062,2.2804393768,79.519302368,,0.3595790863,4.2844820023,124.85545349,,12.250000954,11.252216339,,,0.0041305362,,,12.901187897,
34/3-3 A,2249.3779755,485125.625,6851554.0,-2231.342529,SHETLAND GP.,Jorsalfare Fm.,12.734604836,,0.9440718293,0.956201911,2.300080061,80.136032104,,0.3738714457,4.6236824989,123.37830353,,12.250000954,11.248913765,,,0.005659264,,,13.574455261,
34/3-3 A,2249.5299755,485125.625,6851554.0,-2231.494629,SHETLAND GP.,Jorsalfare Fm.,12.710448265,,1.0185568333,1.0472513437,2.324672699,75.570106506,,0.369381994,5.2736124992,123.40853119,,12.250000954,12.280545235,,,0.0010408534,,,14.24743557,
