WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO
34/10-16 R,232.61600806,455758.28125,6773609.0,-210.6152802,NORDLAND GP.,,16.102693558,2.1876170635,1.9562804699,2.3423924446,2.0162982941,43.657066345,,0.4547732174,4.2785019875,,58.967811584,,,,,,,,,2.1876170635
34/10-16 R,232.76800806,455758.28125,6773609.0,-210.7672729,NORDLAND GP.,,16.108999252,2.0932531357,1.9027770758,2.3336162567,2.0040726662,44.237155914,,0.4662715197,4.8692798615,,57.598091125,,,,,,,,,2.0932531357
34/10-16 R,232.92000806,455758.28125,6773609.0,-210.919281,NORDLAND GP.,,16.171512604,2.020280838,1.852494359,2.3256373405,1.9933087826,43.517879486,,0.4738458395,5.1178569794,,56.399219513,,,,,,,,,2.020280838
34/10-16 R,233.07200806,455758.28125,6773609.0,-211.0712738,NORDLAND GP.,,16.298412323,2.1514863968,1.8451497555,2.3121087551,1.9744634628,42.124305725,,0.4923489094,5.0277533531,,55.672214508,,,,,,,,,2.1514863968
34/10-16 R,233.22400806,455758.28125,6773609.0,-211.2232819,NORDLAND GP.,,16.327999115,2.0783848763,1.8569883108,2.2947778702,1.9558721781,43.787715912,,0.4985876083,5.1950726509,,56.918956757,,,,,,,,,2.0783848763
34/10-16 R,233.37600806,455758.28125,6773609.0,-211.3752747,NORDLAND GP.,,16.327999115,2.0427002907,1.8553065062,2.278400898,1.9441776276,44.805030823,,0.5352066159,5.1988639832,,58.566215515,,,,,,,,,2.0427002907
34/10-16 R,233.52800806,455758.28125,6773609.0,-211.5272827,NORDLAND GP.,,16.327999115,2.077889204,1.83996737,2.2647967339,1.942779541,48.002628326,,0.5453813076,4.9799027443,,58.622688293,,,,,,,,,2.077889204
34/10-16 R,233.68000806,455758.28125,6773609.0,-211.6792755,NORDLAND GP.,,16.340450287,2.080177784,1.8181304932,2.2557420731,1.9367845058,48.550773621,,0.5681120157,5.4122495651,,57.858905792,,,,,,,,,2.080177784
34/10-16 R,233.83200806,455758.28125,6773609.0,-211.8312683,NORDLAND GP.,,16.368041992,2.1208770275,1.8145487309,2.255559206,1.9218358994,46.374076843,,0.5803447366,6.5305161476,,58.34577179,,,,,,,,,2.1208770275
34/10-16 R,233.98400806,455758.28125,6773609.0,-211.9832764,NORDLAND GP.,,16.375,2.0094685555,1.8288909197,2.2575538158,1.9056524038,43.742088318,,0.5624854565,7.1032090187,,58.250637054,,,,,,,,,2.0094685555
34/10-16 R,234.13600806,455758.28125,6773609.5,-212.1352692,NORDLAND GP.,,16.375,1.954641223,1.856071949,2.2487077713,1.9012309313,41.463108063,,0.5334380865,6.9985790253,,58.551834106,,,,,,,,,1.954641223
34/10-16 R,234.28800806,455758.28125,6773609.5,-212.2872772,NORDLAND GP.,,16.375,1.9844989777,1.8630000353,2.2444565296,1.9078983068,42.970252991,,0.4983889461,5.9445309639,,57.800861359,,,,,,,,,1.9844989777
34/10-16 R,234.44000806,455758.28125,6773609.5,-212.43927,NORDLAND GP.,,16.351284027,2.1111278534,1.8469591141,2.243999958,1.9107638597,45.26832962,,0.5039025545,6.1051239967,,58.21162796,,,,,,,,,2.1111278534
34/10-16 R,234.59200806,455758.28125,6773609.5,-212.5912781,NORDLAND GP.,,16.320365906,2.0547888279,1.8397164345,2.2501318455,1.9049104452,47.936332703,,0.4953172505,6.5563364029,,58.893375397,,,,,,,,,2.0547888279
34/10-16 R,234.74400806,455758.28125,6773609.5,-212.7432709,NORDLAND GP.,,16.157997131,2.0514431,1.8625171185,2.2611660957,1.9075517654,49.7631073,,0.4960241318,7.2136726379,,59.421573639,,,,,,,,,2.0514431
34/10-16 R,234.89600806,455758.28125,6773609.5,-212.8952789,NORDLAND GP.,,16.062055588,2.1198952198,1.886631608,2.2693283558,1.9188278913,49.982692719,,0.4953476489,6.8243956566,,58.782512665,,,,,,,,,2.1198952198
34/10-16 R,235.04800806,455758.28125,6773609.5,-213.0472717,NORDLAND GP.,,15.999464989,2.1488618851,1.9048066139,2.2770688534,1.9333000183,49.274456024,,0.5144450068,6.6429824829,,59.107933044,,,,,,,,,2.1488618851
34/10-16 R,235.20000806,455758.28125,6773609.5,-213.1992798,NORDLAND GP.,,15.996030807,2.2434735298,1.9112520218,2.2835359573,1.9370000362,48.54309082,,0.5352378488,7.6481628418,165.55282593,58.820201874,,,,,,,,,2.2434735298
34/10-16 R,235.35200806,455758.28125,6773609.5,-213.3512726,NORDLAND GP.,,16.070436478,2.1569881439,1.9217251539,2.2880134583,1.9362518787,47.692691803,,0.5447628498,9.5432939529,165.5657959,58.290691376,,,,,,,,,2.1569881439
34/10-16 R,235.50400806,455758.28125,6773609.5,-213.5032654,NORDLAND GP.,,16.082052231,2.152780056,1.9287272692,2.2950053215,1.9367455244,47.750427246,,0.5380357504,10.595523834,165.57875061,58.540019989,,,,,,,,,2.152780056
34/10-16 R,235.65600806,455758.28125,6773609.5,-213.6552582,NORDLAND GP.,,16.077999115,2.1273436546,1.9374281168,2.3059771061,1.9377428293,47.727340698,,0.5261203051,8.7783823013,165.59172058,58.47964859,,,,,,,,,2.1273436546
34/10-16 R,235.80800806,455758.28125,6773609.5,-213.8072662,NORDLAND GP.,,16.077999115,2.0702726841,1.9288966656,2.3171999454,1.9402205944,47.501693726,,0.4919571877,7.1137332916,165.60394287,57.673248291,,,,,,,,,2.0702726841
34/10-16 R,235.96000806,455758.28125,6773609.5,-213.959259,NORDLAND GP.,,16.008552551,2.1144239902,1.9272127151,2.3259425163,1.9446879625,46.324100494,,0.4856578112,6.0611572266,165.61665344,57.786048889,,,,,,,,,2.1144239902
34/10-16 R,236.11200806,455758.28125,6773609.5,-214.1112671,NORDLAND GP.,,15.961179733,2.1564662457,1.9478433132,2.330960989,1.9533493519,46.261356354,,0.4704819918,5.9140563011,165.62960815,57.086296082,,,,,,,,,2.1564662457
34/10-16 R,236.26400806,455758.28125,6773609.5,-214.2632599,NORDLAND GP.,,15.999214172,2.2060425282,1.9850236177,2.3334753513,1.9633227587,47.619541168,,0.4811306596,6.2611174583,165.64257813,56.699138641,,,,,,,,,2.2060425282
34/10-16 R,236.41600806,455758.28125,6773609.5,-214.4152679,NORDLAND GP.,,16.004304886,2.2724452019,1.9901624918,2.3384096622,1.9732969999,46.730979919,,0.4919100404,6.9734768867,165.6555481,55.933773041,,,,,,,,,2.2724452019
34/10-16 R,236.56800806,455758.28125,6773609.5,-214.5672607,NORDLAND GP.,,16.0,2.1980009079,1.9734586477,2.3429291248,1.9861789942,46.593345642,,0.5092283487,7.1388425827,165.66851807,55.757205963,,,,,,,,,2.1980009079
34/10-16 R,236.72000806,455758.28125,6773609.5,-214.7192535,NORDLAND GP.,,15.949201584,2.2252941132,1.9694488049,2.3483781815,1.9950709343,45.784614563,,0.5225269794,6.2573933601,165.68148804,55.700122833,,,,,,,,,2.2252941132
34/10-16 R,236.87200806,455758.28125,6773609.5,-214.8712616,NORDLAND GP.,,15.805634499,2.2749013901,1.9764964581,2.3514540195,1.9955563545,47.255092621,,0.542604506,5.3640213013,165.69445801,56.571453094,,,,,,,,,2.2749013901
34/10-16 R,237.02400806,455758.28125,6773609.5,-215.0232544,NORDLAND GP.,,15.622564316,2.182133913,1.9840344191,2.3519999981,1.983492732,46.036952972,,0.5587578416,4.9706969261,165.70741272,57.637779236,,,,,,,,,2.182133913
34/10-16 R,237.17600806,455758.28125,6773609.5,-215.1752625,NORDLAND GP.,,15.559233665,2.1552710533,1.9759683609,2.3519999981,1.9661021233,47.026687622,,0.5624914765,6.029820919,165.72038269,57.286743164,,,,,,,,,2.1552710533
34/10-16 R,237.32800806,455758.28125,6773609.5,-215.3272552,NORDLAND GP.,,15.437713623,2.1700687408,1.9691442251,2.3534383774,1.955288291,48.204216003,,0.5388574004,8.0702199936,165.73335266,56.414070129,,,,,,,,,2.1700687408
34/10-16 R,237.48000806,455758.28125,6773609.5,-215.4792633,NORDLAND GP.,,15.301933289,2.1990790367,1.9544847012,2.3540000916,1.9544227123,47.555706024,,0.5296674967,9.9220781326,165.74630737,56.166000366,,,,,,,,,2.1990790367
34/10-16 R,237.63200806,455758.28125,6773609.5,-215.6312561,NORDLAND GP.,,15.343378067,2.2032883167,1.9582128525,2.3575696945,1.9557086229,46.170597076,,0.5235711336,9.0585565567,165.75927734,55.899280548,,,,,,,,,2.2032883167
34/10-16 R,237.78400806,455758.28125,6773609.5,-215.7832642,NORDLAND GP.,,15.441486359,2.3069880009,1.9584698677,2.3618452549,1.9545879364,45.860919952,,0.5237529874,7.9831147194,165.77224731,55.791000366,,,,,,,,,2.3069880009
34/10-16 R,237.93600806,455758.28125,6773609.5,-215.935257,NORDLAND GP.,,15.55708313,2.2805500031,1.9633308649,2.361582756,1.9504828453,45.9725914,,0.4971413016,8.3319063187,165.78521729,55.349769592,,,,,,,,,2.2805500031
34/10-16 R,238.08800806,455758.28125,6773609.5,-216.087265,NORDLAND GP.,,15.692281723,2.1912825108,1.9751105309,2.3595879078,1.9560080767,46.088226318,,0.5021036267,8.0817737579,165.798172,54.990154266,,,,,,,,,2.1912825108
34/10-16 R,238.24000806,455758.28125,6773609.5,-216.2392578,NORDLAND GP.,,15.750784874,2.2138333321,1.9789999723,2.3604068756,1.9715667963,45.597629547,,0.4949711561,6.365796566,165.81114197,55.967136383,,,,,,,,,2.2138333321
34/10-16 R,238.39200806,455758.28125,6773609.5,-216.3912659,NORDLAND GP.,,15.758000374,2.1632184982,1.9727399349,2.3546926975,1.9943909645,46.032138824,,0.5091135502,3.9932072163,165.82411194,56.503261566,,,,,,,,,2.1632184982
34/10-16 R,238.54400806,455758.28125,6773609.5,-216.5432587,NORDLAND GP.,,15.752448082,2.0813369751,1.9609917402,2.3464148045,2.0047721863,44.153331757,,0.5042054057,2.9646208286,165.83708191,56.193279266,,,,,,,,,2.0813369751
34/10-16 R,238.69600806,455758.28125,6773609.5,-216.6952667,NORDLAND GP.,,15.738936424,2.1431632042,1.951477766,2.3370444775,2.0046191216,41.958251953,,0.5484982133,2.8443181515,165.85003662,55.694572449,,,,,,,,,2.1431632042
34/10-16 R,238.84800806,455758.28125,6773609.5,-216.8472595,NORDLAND GP.,,15.707132339,2.3920388222,1.9324967861,2.3256847858,1.9971219301,44.696826935,,0.5819466114,3.7380671501,165.86300659,56.748908997,,,,,,,,,2.3920388222
34/10-16 R,239.00000806,455758.28125,6773609.5,-216.9992676,NORDLAND GP.,,15.748529434,2.6212949753,1.9003384113,2.3130264282,1.993999958,46.997329712,,0.5892338753,5.1838345528,165.87597656,56.947212219,,,,,,,,,2.6212949753
34/10-16 R,239.15200806,455758.28125,6773609.5,-217.1512604,NORDLAND GP.,,15.757277489,2.5596027374,1.8596559763,2.3007483482,1.9926348925,47.826015472,,0.5487818718,7.8602809906,165.88894653,57.390365601,,,,,,,,,2.5596027374
34/10-16 R,239.30400806,455758.28125,6773609.5,-217.3032532,NORDLAND GP.,,15.750000954,2.2978036404,1.8147308826,2.287409544,1.9906401634,44.328227997,,0.5118021965,10.099207878,166.23957825,57.154224396,,,,,,,,,2.2978036404
34/10-16 R,239.45600806,455758.28125,6773609.5,-217.4552612,NORDLAND GP.,,15.718114853,2.1593255997,1.7891652584,2.2748110294,1.9832268953,43.328464508,,0.5057522058,10.566218376,165.97254944,57.085926056,,,,,,,,,2.1593255997
34/10-16 R,239.60800806,455758.28125,6773609.5,-217.607254,NORDLAND GP.,,15.687458038,1.7692120075,1.7833254337,2.263522625,1.9779760838,44.038646698,,0.5005894899,5.4867033958,165.34919739,56.150318146,,,,,,,,,1.7692120075
34/10-16 R,239.76000806,455758.28125,6773609.5,-217.7592621,NORDLAND GP.,,15.574323654,2.1313180923,1.773593545,2.2545826435,1.9716240168,44.66311264,,0.5276719332,3.4504978657,164.64122009,55.666000366,,,,,,,,,2.1313180923
34/10-16 R,239.91200806,455758.28125,6773609.5,-217.9112549,NORDLAND GP.,,15.738232613,2.3843016624,1.7489207983,2.2520000935,1.966322422,43.652965546,,0.5339656472,3.3284342289,163.89317322,54.658088684,,,,,,,,,2.3843016624
34/10-16 R,240.06400806,455758.28125,6773609.5,-218.0632629,NORDLAND GP.,,15.870046616,2.4038286209,1.7349998951,2.2533438206,1.9569985867,40.921337128,,0.5616188645,5.2318663597,163.31311035,53.914993286,,,,,,,,,2.4038286209
34/10-16 R,240.21600806,455758.28125,6773609.5,-218.2152557,NORDLAND GP.,,15.809824944,2.3745112419,1.7456165552,2.2606928349,1.9496793747,39.415306091,,0.531997323,11.008152008,162.31259155,53.290950775,,,,,,,,,2.3745112419
34/10-16 R,240.36800806,455758.28125,6773609.5,-218.3672485,NORDLAND GP.,,15.545715332,2.3890004158,1.7685375214,2.2686667442,1.9486615658,39.479278564,,0.5053084493,13.842664719,162.31556702,53.207019806,,,,,,,,,2.3890004158
34/10-16 R,240.52000806,455758.28125,6773609.5,-218.5192413,NORDLAND GP.,,15.357398033,2.4232645035,1.7908371687,2.2816243172,1.9582248926,42.467247009,,0.5031005144,7.6767926216,162.93894958,53.125629425,,,,,,,,,2.4232645035
34/10-16 R,240.67200806,455758.28125,6773609.5,-218.6712494,NORDLAND GP.,,15.068887711,2.3552815914,1.8012812138,2.2936136723,1.9735001326,46.861194611,,0.5070841312,4.4253749847,163.3143158,54.605800629,,,,,,,,,2.3552815914
34/10-16 R,240.82400806,455758.28125,6773609.5,-218.8232422,NORDLAND GP.,,14.942583084,2.1196846962,1.8049609661,2.302270174,1.9907660484,49.342498779,,0.5111817718,3.2546713352,163.728302,55.169921875,,,,,,,,,2.1196846962
34/10-16 R,240.97600806,455758.28125,6773609.5,-218.9752502,NORDLAND GP.,,14.695867538,2.0718045235,1.8073021173,2.3122177124,2.0015573502,49.392658234,,0.5017441511,3.8483252525,163.73500061,54.877613068,,,,,,,,,2.0718045235
34/10-16 R,241.12800806,455758.28125,6773609.5,-219.127243,NORDLAND GP.,,14.539180756,2.2195899487,1.8196710348,2.3212277889,2.0014064312,49.727722168,,0.5141069293,5.9193730354,162.66889954,54.058670044,,,,,,,,,2.2195899487
34/10-16 R,241.28000806,455758.28125,6773609.5,-219.2792511,NORDLAND GP.,,14.502610207,2.4229450226,1.8511836529,2.3292071819,1.9987084866,50.986938477,,0.5094307065,10.186429024,162.31169128,54.314338684,,,,,,,,,2.4229450226
34/10-16 R,241.43200806,455758.28125,6773609.5,-219.4312439,NORDLAND GP.,,14.466039658,2.4701235294,1.8791491985,2.3397796154,1.999286294,52.310188293,,0.4798717499,9.1912279129,163.85734558,54.585289001,,,,,,,,,2.4701235294
34/10-16 R,241.58400806,455758.28125,6773609.5,-219.583252,NORDLAND GP.,,14.468401909,2.2761604786,1.8914836645,2.3504564762,2.0102484226,51.660991669,,0.4434752464,5.9505343437,166.10144043,55.023319244,,,,,,,,,2.2761604786
34/10-16 R,241.73600806,455758.28125,6773609.5,-219.7352448,NORDLAND GP.,,14.726237297,2.053262949,1.8863456249,2.3559291363,2.0217409134,50.319194794,,0.4446331859,4.2157320976,166.57756042,54.490409851,,,,,,,,,2.053262949
34/10-16 R,241.88800806,455758.28125,6773609.5,-219.8872375,NORDLAND GP.,,15.110770226,1.991684556,1.8819999695,2.3608422279,2.0275411606,49.585857391,,0.4568144679,3.6130897999,165.75872803,54.519363403,,,,,,,,,1.991684556
34/10-16 R,242.04000806,455758.28125,6773609.5,-220.0392456,NORDLAND GP.,,15.274720192,1.9953621626,1.8756734133,2.3547081947,2.0290000439,48.230789185,,0.460830003,3.30377841,164.60192871,54.87039566,,,,,,,,,1.9953621626
34/10-16 R,242.19200806,455758.28125,6773609.5,-220.1912384,NORDLAND GP.,,15.476467133,2.0801260471,1.8524699211,2.3411061764,2.0277400017,48.277381897,,0.4668239951,2.9957008362,164.46650696,54.995071411,,,,,,,,,2.0801260471
34/10-16 R,242.34400806,455758.28125,6773609.5,-220.3432465,NORDLAND GP.,,15.669605255,2.248570919,1.81402421,2.3284080029,2.0226085186,49.320350647,,0.47797212,2.6487145424,164.96516418,54.568538666,,,,,,,,,2.248570919
34/10-16 R,242.49600806,455758.28125,6773609.5,-220.4952393,NORDLAND GP.,,15.312732697,2.2663404942,1.7730100155,2.3170700073,2.0112535954,50.179840088,,0.4914203286,2.5510818958,165.62130737,53.820533752,,,,,,,,,2.2663404942
34/10-16 R,242.64800806,455758.28125,6773609.5,-220.6472473,NORDLAND GP.,,14.934113503,2.1713840961,1.7480459213,2.2941799164,1.9991565943,49.723960876,,0.4926305711,2.501213789,166.68292236,54.243785858,,,,,,,,,2.1713840961
34/10-16 R,242.80000806,455758.28125,6773609.5,-220.7992401,NORDLAND GP.,,14.953801155,2.1392474174,1.7314689159,2.2711298466,1.9906636477,49.222923279,,0.4968784153,2.709250927,166.83676147,56.765518188,,,,,,,,,2.1392474174
34/10-16 R,242.95200806,455758.28125,6773609.5,-220.9512482,NORDLAND GP.,,15.015999794,2.0963404179,1.7324025631,2.2552902699,1.9880000353,51.85030365,,0.5219980478,3.6800396442,166.02711487,58.505569458,,,,,,,,,2.0963404179
34/10-16 R,243.10400806,455758.28125,6773609.5,-221.103241,NORDLAND GP.,,15.112012863,2.2160534859,1.7296288013,2.2512390614,1.9880000353,54.881557465,,0.5467901826,6.229224205,166.57791138,58.636791229,,,,,,,,,2.2160534859
34/10-16 R,243.25600806,455758.28125,6773609.5,-221.255249,NORDLAND GP.,,15.459407806,2.3285906315,1.7353973389,2.2557013035,1.9935045242,54.131385803,,0.5613302588,11.920956612,167.30316162,58.771327972,,,,,,,,,2.3285906315
34/10-16 R,243.40800806,455758.28125,6773609.5,-221.4072418,NORDLAND GP.,,15.488446236,2.2123913765,1.7791460752,2.2567715645,2.0073521137,48.980781555,,0.5561224222,8.3723564148,166.47805786,58.533779144,,,,,,,,,2.2123913765
34/10-16 R,243.56000806,455758.28125,6773609.5,-221.5592499,NORDLAND GP.,,15.096315384,2.1010315418,1.8393814564,2.2535536289,2.0291588306,43.62386322,,0.5297431946,5.2098655701,164.98196411,57.834323883,,,,,,,,,2.1010315418
34/10-16 R,243.71200806,455758.28125,6773609.5,-221.7112427,NORDLAND GP.,,15.147372246,2.3542265892,1.9149216413,2.2495639324,2.0540933609,41.551757813,,0.4898778796,4.1581258774,162.57276917,56.252605438,,,,,,,,,2.3542265892
34/10-16 R,243.86400806,455758.28125,6773609.5,-221.8632507,NORDLAND GP.,,15.78928566,2.0087165833,1.9796552658,2.2419359684,2.0748195648,42.101615906,,0.4713362753,4.1992540359,160.94442749,55.038696289,,,,,,,,,2.0087165833
34/10-16 R,244.01600806,455758.28125,6773609.5,-222.0152435,NORDLAND GP.,,16.278123856,1.6752260923,1.9808484316,2.2313587666,2.076015234,42.555980682,,0.4634204209,4.058052063,161.554245,54.34022522,,,,,,,,,1.6752260923
